full_code,short_code,name,name_cy,slug,gss_code,three_code,nation,region,con_type,electorate,area,density,center_lat,center_lon,"lat,lon"
uk.org.mysociety.cons.ukparl.2025.abl,UKPARL.2025.ABL,"Argyll, Bute and South Lochaber",,argyll-bute-and-south-lochaber,S14000067,ABL,Scotland,Scotland,county,71707,9303.987459,7.707125608,56.25406824,-5.485367544,"56.2540682409729,-5.4853675438097"
uk.org.mysociety.cons.ukparl.2025.wak,UKPARL.2025.WAK,West Aberdeenshire and Kincardine,,west-aberdeenshire-and-kincardine,S14000058,WAK,Scotland,Scotland,county,73634,3271.901009,22.50495959,57.04152316,-2.859140646,"57.0415231578582,-2.85914064567104"
uk.org.mysociety.cons.ukparl.2025.gdb,UKPARL.2025.GDB,Gordon and Buchan,,gordon-and-buchan,S14000091,GDB,Scotland,Scotland,county,70238,2083.317417,33.71449757,57.38879657,-2.456616632,"57.3887965723295,-2.45661663179871"
uk.org.mysociety.cons.ukparl.2025.cky,UKPARL.2025.CKY,Cowdenbeath and Kirkcaldy,,cowdenbeath-and-kirkcaldy,S14000071,CKY,Scotland,Scotland,county,70329,153.6768589,457.6420972,56.08953019,-3.278501692,"56.0895301889117,-3.2785016921408"
uk.org.mysociety.cons.ukparl.2025.abs,UKPARL.2025.ABS,Aberdeen South,,aberdeen-south,S14000061,ABS,Scotland,Scotland,borough,76560,102.0155705,750.4736739,57.12365351,-2.171649568,"57.1236535070416,-2.1716495675296"
uk.org.mysociety.cons.ukparl.2025.ewe,UKPARL.2025.EWE,Edinburgh West,,edinburgh-west,S14000082,EWE,Scotland,Scotland,borough,76723,107.100434,716.3649777,55.95277973,-3.349578446,"55.9527797277339,-3.34957844637656"
uk.org.mysociety.cons.ukparl.2025.loe,UKPARL.2025.LOE,Lothian East,,lothian-east,S14000096,LOE,Scotland,Scotland,county,71287,689.7754204,103.3481303,55.94195934,-2.715868512,"55.941959335605,-2.71586851181187"
uk.org.mysociety.cons.ukparl.2025.acc,UKPARL.2025.ACC,"Ayr, Carrick and Cumnock",,ayr-carrick-and-cumnock,S14000006,ACC,Scotland,Scotland,county,72057,1635.975097,44.04529148,55.2753977,-4.578744914,"55.2753977007671,-4.57874491446739"
uk.org.mysociety.cons.ukparl.2025.cay,UKPARL.2025.CAY,Central Ayrshire,,central-ayrshire,S14000010,CAY,Scotland,Scotland,county,69779,237.3789277,293.9561682,55.55618945,-4.567642342,"55.5561894504832,-4.56764234158486"
uk.org.mysociety.cons.ukparl.2025.oas,UKPARL.2025.OAS,Orkney and Shetland,,orkney-and-shetland,S14000051,OAS,Scotland,Scotland,county,34824,2743.861062,12.69160472,59.85701458,-1.977086187,"59.8570145849609,-1.97708618724383"
uk.org.mysociety.cons.ukparl.2025.nhi,UKPARL.2025.NHI,Na h-Eileanan an Iar,,na-h-eileanan-an-iar,S14000027,NHI,Scotland,Scotland,county,21177,3270.220544,6.475710037,57.90740137,-6.874900324,"57.9074013727947,-6.8749003237506"
uk.org.mysociety.cons.ukparl.2025.naa,UKPARL.2025.NAA,North Ayrshire and Arran,,north-ayrshire-and-arran,S14000048,NAA,Scotland,Scotland,county,73588,833.6969041,88.2670904,55.65259306,-5.009962909,"55.6525930604025,-5.00996290912868"
uk.org.mysociety.cons.ukparl.2025.phk,UKPARL.2025.PHK,Perth and Kinross-shire,,perth-and-kinross-shire,S14000103,PHK,Scotland,Scotland,county,76320,1453.468909,52.50886313,56.34948655,-3.64649693,"56.349486548908,-3.64649692965545"
uk.org.mysociety.cons.ukparl.2025.dun,UKPARL.2025.DUN,Dundee Central,,dundee-central,S14000075,DUN,Scotland,Scotland,borough,75298,41.95815413,1794.597535,56.47401007,-3.006766403,"56.4740100696873,-3.00676640287688"
uk.org.mysociety.cons.ukparl.2025.flk,UKPARL.2025.FLK,Falkirk,,falkirk,S14000083,FLK,Scotland,Scotland,county,75067,201.9277218,371.7518294,55.97872235,-3.828751049,"55.9787223500382,-3.82875104915219"
uk.org.mysociety.cons.ukparl.2025.bal,UKPARL.2025.BAL,Bathgate and Linlithgow,,bathgate-and-linlithgow,S14000068,BAL,Scotland,Scotland,county,71650,220.9678848,324.2552647,55.93568376,-3.621112479,"55.9356837561698,-3.62111247904649"
uk.org.mysociety.cons.ukparl.2025.isw,UKPARL.2025.ISW,"Inverness, Skye and West Ross-shire",,inverness-skye-and-west-ross-shire,S14000094,ISW,Scotland,Scotland,county,76903,9688.218301,7.937785629,57.25360167,-5.284920201,"57.2536016682628,-5.28492020149901"
uk.org.mysociety.cons.ukparl.2025.eso,UKPARL.2025.ESO,Edinburgh South,,edinburgh-south,S14000080,ESO,Scotland,Scotland,borough,70980,31.11422673,2281.271542,55.91361793,-3.171061315,"55.9136179291013,-3.17106131463596"
uk.org.mysociety.cons.ukparl.2025.dag,UKPARL.2025.DAG,Dumfries and Galloway,,dumfries-and-galloway,S14000073,DAG,Scotland,Scotland,county,76863,4109.882067,18.70199649,54.98172816,-4.283006701,"54.9817281599897,-4.28300670056079"
uk.org.mysociety.cons.ukparl.2025.prn,UKPARL.2025.PRN,Paisley and Renfrewshire North,,paisley-and-renfrewshire-north,S14000101,PRN,Scotland,Scotland,borough,69941,89.32745152,782.9731937,55.89010402,-4.477738824,"55.8901040221827,-4.47773882372342"
uk.org.mysociety.cons.ukparl.2025.abm,UKPARL.2025.ABM,Aberdeenshire North and Moray East,,aberdeenshire-north-and-moray-east,S14000062,ABM,Scotland,Scotland,county,71485,1343.22612,53.21888768,57.59312222,-2.418355987,"57.5931222222854,-2.41835598726776"
uk.org.mysociety.cons.ukparl.2025.csr,UKPARL.2025.CSR,"Caithness, Sutherland and Easter Ross",,caithness-sutherland-and-easter-ross,S14000069,CSR,Scotland,Scotland,county,75173,11797.50056,6.371942907,58.0867097,-4.417705747,"58.0867097037943,-4.41770574742561"
uk.org.mysociety.cons.ukparl.2025.gea,UKPARL.2025.GEA,Glasgow East,,glasgow-east,S14000084,GEA,Scotland,Scotland,borough,69748,28.43823323,2452.613685,55.844449,-4.173612555,"55.8444490038178,-4.17361255516479"
uk.org.mysociety.cons.ukparl.2025.mdb,UKPARL.2025.MDB,Mid Dunbartonshire,,mid-dunbartonshire,S14000097,MDB,Scotland,Scotland,county,75099,153.7257625,488.5257928,55.95800782,-4.242807627,"55.9580078188622,-4.24280762701324"
uk.org.mysociety.cons.ukparl.2025.gno,UKPARL.2025.GNO,Glasgow North,,glasgow-north,S14000085,GNO,Scotland,Scotland,borough,73210,28.03590822,2611.294038,55.89083669,-4.276065853,"55.8908366886719,-4.27606585340807"
uk.org.mysociety.cons.ukparl.2025.gso,UKPARL.2025.GSO,Glasgow South,,glasgow-south,S14000087,GSO,Scotland,Scotland,borough,71344,26.74047304,2668.015629,55.81505911,-4.26875343,"55.8150591084021,-4.26875342993699"
uk.org.mysociety.cons.ukparl.2025.gwe,UKPARL.2025.GWE,Glasgow West,,glasgow-west,S14000089,GWE,Scotland,Scotland,borough,72449,19.12341456,3788.497069,55.89141106,-4.34560582,"55.8914110612265,-4.34560582021438"
uk.org.mysociety.cons.ukparl.2025.ckh,UKPARL.2025.CKH,Cumbernauld and Kirkintilloch,,cumbernauld-and-kirkintilloch,S14000072,CKH,Scotland,Scotland,county,70579,142.498616,495.2960385,55.96040035,-4.046616909,"55.960400354453,-4.04661690929137"
uk.org.mysociety.cons.ukparl.2025.cab,UKPARL.2025.CAB,Coatbridge and Bellshill,,coatbridge-and-bellshill,S14000070,CAB,Scotland,Scotland,borough,72507,68.81603362,1053.635268,55.86610577,-4.046133322,"55.8661057654738,-4.04613332180417"
uk.org.mysociety.cons.ukparl.2025.hcv,UKPARL.2025.HCV,Hamilton and Clyde Valley,,hamilton-and-clyde-valley,S14000092,HCV,Scotland,Scotland,county,74577,257.4723703,289.6504969,55.68360585,-3.932190895,"55.6836058460632,-3.93219089525809"
uk.org.mysociety.cons.ukparl.2025.rgn,UKPARL.2025.RGN,Rutherglen,,rutherglen,S14000104,RGN,Scotland,Scotland,borough,71612,41.46710695,1726.959156,55.81268314,-4.135906751,"55.8126831396293,-4.13590675100762"
uk.org.mysociety.cons.ukparl.2025.gne,UKPARL.2025.GNE,Glasgow North East,,glasgow-north-east,S14000086,GNE,Scotland,Scotland,borough,75236,39.60576115,1899.622626,55.87410376,-4.168771964,"55.8741037648229,-4.16877196365631"
uk.org.mysociety.cons.ukparl.2025.abn,UKPARL.2025.ABN,Aberdeen North,,aberdeen-north,S14000060,ABN,Scotland,Scotland,borough,76895,103.5741812,742.4147518,57.18740967,-2.175601003,"57.1874096734922,-2.17560100315748"
uk.org.mysociety.cons.ukparl.2025.dct,UKPARL.2025.DCT,"Dumfriesshire, Clydesdale and Tweeddale",,dumfriesshire-clydesdale-and-tweeddale,S14000074,DCT,Scotland,Scotland,county,70738,4465.497089,15.84101357,55.36948014,-3.463311925,"55.3694801384984,-3.46331192513402"
uk.org.mysociety.cons.ukparl.2025.nef,UKPARL.2025.NEF,North East Fife,,north-east-fife,S14000100,NEF,Scotland,Scotland,county,70452,824.4054641,85.45794887,56.30365669,-2.969257984,"56.3036566885692,-2.96925798378928"
uk.org.mysociety.cons.ukparl.2025.gmf,UKPARL.2025.GMF,Glenrothes and Mid Fife,,glenrothes-and-mid-fife,S14000090,GMF,Scotland,Scotland,county,69734,173.9471272,400.8919325,56.17661961,-3.19933604,"56.176619612048,-3.19933604040999"
uk.org.mysociety.cons.ukparl.2025.afm,UKPARL.2025.AFM,Aberafan Maesteg,,aberafan-maesteg,W07000081,AFM,Wales,Wales,county,69817,249.5081731,279.818489,51.60820598,-3.701807387,"51.6082059815883,-3.70180738665731"
uk.org.mysociety.cons.ukparl.2025.aad,UKPARL.2025.AAD,Alyn and Deeside,Alun a Glannau Dyfrdwy,alyn-and-deeside,W07000082,AAD,Wales,Wales,county,75695,206.0271779,367.4029842,53.18703016,-3.06513035,"53.1870301577351,-3.0651303497588"
uk.org.mysociety.cons.ukparl.2025.bga,UKPARL.2025.BGA,Bangor Aberconwy,,bangor-aberconwy,W07000083,BGA,Wales,Wales,county,70468,1439.763767,48.94414042,53.1354819,-3.73837701,"53.1354819016188,-3.73837700958709"
uk.org.mysociety.cons.ukparl.2025.bgr,UKPARL.2025.BGR,Blaenau Gwent and Rhymney,Blaenau Gwent a Rhymni,blaenau-gwent-and-rhymney,W07000084,BGR,Wales,Wales,county,71079,166.7221063,426.3321858,51.75527639,-3.220931328,"51.7552763853105,-3.22093132835308"
uk.org.mysociety.cons.ukparl.2025.brc,UKPARL.2025.BRC,"Brecon, Radnor and Cwm Tawe","Aberhonddu, Maesyfed a Chwm Tawe",brecon-radnor-and-cwm-tawe,W07000085,BRC,Wales,Wales,county,72113,3098.2266,23.27557319,52.09508948,-3.412629868,"52.0950894811017,-3.4126298683811"
uk.org.mysociety.cons.ukparl.2025.bgn,UKPARL.2025.BGN,Bridgend,Pen-y-bont,bridgend,W07000086,BGN,Wales,Wales,county,70770,123.8313479,571.5031063,51.52142253,-3.592452529,"51.5214225306399,-3.59245252859047"
uk.org.mysociety.cons.ukparl.2025.can,UKPARL.2025.CAN,Caerfyrddin,Carmarthen,caerfyrddin,W07000087,CAN,Wales,Wales,county,72683,2040.77046,35.61547044,51.9306504,-4.153879821,"51.9306503957869,-4.15387982120773"
uk.org.mysociety.cons.ukparl.2025.cae,UKPARL.2025.CAE,Caerphilly,Caerffili,caerphilly,W07000088,CAE,Wales,Wales,county,72458,140.5487153,515.5365514,51.61152075,-3.210933239,"51.6115207514228,-3.21093323933185"
uk.org.mysociety.cons.ukparl.2025.cfe,UKPARL.2025.CFE,Cardiff East,Dwyrain Caerdydd,cardiff-east,W07000089,CFE,Wales,Wales,borough,72463,32.94185948,2199.724033,51.50822029,-3.128843084,"51.5082202892361,-3.12884308360733"
uk.org.mysociety.cons.ukparl.2025.cfn,UKPARL.2025.CFN,Cardiff North,Gogledd Caerdydd,cardiff-north,W07000090,CFN,Wales,Wales,borough,71143,49.45438617,1438.557942,51.53511091,-3.199775799,"51.5351109121515,-3.19977579857529"
uk.org.mysociety.cons.ukparl.2025.cfp,UKPARL.2025.CFP,Cardiff South and Penarth,De Caerdydd a Phenarth,cardiff-south-and-penarth,W07000091,CFP,Wales,Wales,borough,72269,60.47852606,1194.953064,51.44673481,-3.1921649,"51.4467348132052,-3.1921648996201"
uk.org.mysociety.cons.ukparl.2025.cfw,UKPARL.2025.CFW,Cardiff West,Gorllewin Caerdydd,cardiff-west,W07000092,CFW,Wales,Wales,borough,73947,62.87927249,1176.015515,51.50856687,-3.289055776,"51.5085668663499,-3.28905577589473"
uk.org.mysociety.cons.ukparl.2025.cdp,UKPARL.2025.CDP,Ceredigion Preseli,,ceredigion-preseli,W07000093,CDP,Wales,Wales,county,74063,2467.084621,30.02045385,52.18000666,-4.269462032,"52.1800066603615,-4.26946203186807"
uk.org.mysociety.cons.ukparl.2025.cle,UKPARL.2025.CLE,Clwyd East,Dwyrain Clwyd,clwyd-east,W07000094,CLE,Wales,Wales,county,76395,677.7965483,112.710813,53.16225435,-3.258870406,"53.1622543505234,-3.25887040582537"
uk.org.mysociety.cons.ukparl.2025.cln,UKPARL.2025.CLN,Clwyd North,Gogledd Clwyd,clwyd-north,W07000095,CLN,Wales,Wales,county,76150,170.9905881,445.3461495,53.25941179,-3.512985349,"53.2594117879575,-3.51298534928975"
uk.org.mysociety.cons.ukparl.2025.dmd,UKPARL.2025.DMD,Dwyfor Meirionnydd,,dwyfor-meirionnydd,W07000096,DMD,Wales,Wales,county,72533,2622.432096,27.65867612,52.87907345,-3.982224927,"52.8790734487218,-3.982224927093"
uk.org.mysociety.cons.ukparl.2025.gwr,UKPARL.2025.GWR,Gower,Gwyr,gower,W07000097,GWR,Wales,Wales,county,76801,345.9392756,222.0071712,51.63943058,-4.091325576,"51.6394305777263,-4.09132557613066"
uk.org.mysociety.cons.ukparl.2025.lle,UKPARL.2025.LLE,Llanelli,,llanelli,W07000098,LLE,Wales,Wales,county,69895,398.1765841,175.5376955,51.74147483,-4.210726211,"51.7414748320377,-4.21072621108075"
uk.org.mysociety.cons.ukparl.2025.mta,UKPARL.2025.MTA,Merthyr Tydfil and Aberdare,Merthyr Tydfil ac Aberdâr,merthyr-tydfil-and-aberdare,W07000099,MTA,Wales,Wales,county,74805,245.2459069,305.0203812,51.74121842,-3.427591816,"51.7412184212737,-3.42759181615865"
uk.org.mysociety.cons.ukparl.2025.msp,UKPARL.2025.MSP,Mid and South Pembrokeshire,Canol a De Sir Benfro,mid-and-south-pembrokeshire,W07000100,MSP,Wales,Wales,county,76820,988.9657082,77.67711192,51.77476518,-4.943957186,"51.7747651826637,-4.94395718608382"
uk.org.mysociety.cons.ukparl.2025.mms,UKPARL.2025.MMS,Monmouthshire,Sir Fynwy,monmouthshire,W07000101,MMS,Wales,Wales,county,72681,886.0534818,82.02777991,51.75781528,-2.867326324,"51.7578152845532,-2.86732632352015"
uk.org.mysociety.cons.ukparl.2025.mag,UKPARL.2025.MAG,Montgomeryshire and Glyndŵr,Maldwyn a Glyndwr,montgomeryshire-and-glynd-r,W07000102,MAG,Wales,Wales,county,74223,2386.935363,31.09552155,52.6542037,-3.400276999,"52.6542036971762,-3.40027699900322"
uk.org.mysociety.cons.ukparl.2025.nsw,UKPARL.2025.NSW,Neath and Swansea East,Castell-nedd a Dwyrain Abertawe,neath-and-swansea-east,W07000103,NSW,Wales,Wales,county,74705,220.0423332,339.5028534,51.69979852,-3.759361534,"51.699798518121,-3.75936153415389"
uk.org.mysociety.cons.ukparl.2025.npe,UKPARL.2025.NPE,Newport East,Dwyrain Casnewydd,newport-east,W07000104,NPE,Wales,Wales,county,76159,142.2000497,535.5764655,51.58268372,-2.914843333,"51.5826837246935,-2.91484333301794"
uk.org.mysociety.cons.ukparl.2025.npi,UKPARL.2025.NPI,Newport West and Islwyn,Gorllewin Casnewydd ac Islwyn,newport-west-and-islwyn,W07000105,NPI,Wales,Wales,county,76234,154.4125839,493.7032855,51.6137594,-3.098705395,"51.6137593982075,-3.09870539524107"
uk.org.mysociety.cons.ukparl.2025.ppd,UKPARL.2025.PPD,Pontypridd,,pontypridd,W07000106,PPD,Wales,Wales,county,73743,141.7424748,520.2604236,51.59342893,-3.369393796,"51.5934289272185,-3.36939379635048"
uk.org.mysociety.cons.ukparl.2025.rao,UKPARL.2025.RAO,Rhondda and Ogmore,Rhondda ac Ogwr,rhondda-and-ogmore,W07000107,RAO,Wales,Wales,county,73557,199.8309345,368.0961618,51.62337861,-3.500969174,"51.6233786104663,-3.50096917447945"
uk.org.mysociety.cons.ukparl.2025.swt,UKPARL.2025.SWT,Swansea West,Gorllewin Abertawe,swansea-west,W07000108,SWT,Wales,Wales,county,74612,35.14276951,2123.110985,51.63970784,-3.956361663,"51.6397078408653,-3.95636166315905"
uk.org.mysociety.cons.ukparl.2025.tor,UKPARL.2025.TOR,Torfaen,,torfaen,W07000109,TOR,Wales,Wales,county,70591,126.2399289,559.1812403,51.69858737,-3.053426953,"51.6985873736915,-3.05342695253347"
uk.org.mysociety.cons.ukparl.2025.vog,UKPARL.2025.VOG,Vale of Glamorgan,Bro Morgannwg,vale-of-glamorgan,W07000110,VOG,Wales,Wales,county,70426,302.0648446,233.1486145,51.44628942,-3.422661683,"51.4462894152775,-3.42266168292971"
uk.org.mysociety.cons.ukparl.2025.wre,UKPARL.2025.WRE,Wrexham,Wrecsam,wrexham,W07000111,WRE,Wales,Wales,county,70964,293.0113113,242.1886025,53.01976651,-2.91916503,"53.0197665074353,-2.91916503023992"
uk.org.mysociety.cons.ukparl.2025.ynm,UKPARL.2025.YNM,Ynys Môn,,ynys-m-n,W07000112,YNM,Wales,Wales,county,52415,749.0227194,69.97785066,53.28569244,-4.374343109,"53.2856924387888,-4.37434310882336"
uk.org.mysociety.cons.ukparl.2025.ean,UKPARL.2025.EAN,East Antrim,,east-antrim,N05000005,EAN,Northern Ireland,Northern Ireland,county,69936,848.3732474,82.43541415,54.88470307,-6.009667155,"54.8847030730214,-6.00966715518127"
uk.org.mysociety.cons.ukparl.2025.san,UKPARL.2025.SAN,South Antrim,,south-antrim,N05000014,SAN,Northern Ireland,Northern Ireland,county,71646,795.4942882,90.0647573,54.68804207,-6.201791498,"54.6880420691555,-6.20179149845475"
uk.org.mysociety.cons.ukparl.2025.lgv,UKPARL.2025.LGV,Lagan Valley,,lagan-valley,N05000009,LGV,Northern Ireland,Northern Ireland,county,76332,543.2056045,140.5213779,54.46843342,-6.146131022,"54.4684334197158,-6.14613102173071"
uk.org.mysociety.cons.ukparl.2025.ubn,UKPARL.2025.UBN,Upper Bann,,upper-bann,N05000017,UBN,Northern Ireland,Northern Ireland,county,76969,381.776876,201.6072864,54.43907908,-6.428085688,"54.4390790845725,-6.42808568772222"
uk.org.mysociety.cons.ukparl.2025.btn,UKPARL.2025.BTN,Belfast North,,belfast-north,N05000002,BTN,Northern Ireland,Northern Ireland,borough,71372,54.18367476,1317.223321,54.64188816,-5.948930228,"54.6418881645415,-5.94893022825072"
uk.org.mysociety.cons.ukparl.2025.eld,UKPARL.2025.ELD,East Londonderry,,east-londonderry,N05000006,ELD,Northern Ireland,Northern Ireland,county,72213,1291.5378,55.91241695,55.00585064,-6.875311044,"55.0058506355475,-6.87531104381197"
uk.org.mysociety.cons.ukparl.2025.wty,UKPARL.2025.WTY,West Tyrone,,west-tyrone,N05000018,WTY,Northern Ireland,Northern Ireland,county,70614,2119.505232,33.31626595,54.67045172,-7.325184051,"54.6704517177986,-7.32518405056953"
uk.org.mysociety.cons.ukparl.2025.foy,UKPARL.2025.FOY,Foyle,,foyle,N05000008,FOY,Northern Ireland,Northern Ireland,county,69890,121.2140638,576.5832593,55.00884422,-7.297055712,"55.0088442175444,-7.29705571199767"
uk.org.mysociety.cons.ukparl.2025.nan,UKPARL.2025.NAN,North Antrim,,north-antrim,N05000012,NAN,Northern Ireland,Northern Ireland,county,71165,1137.151769,62.58179599,55.04780504,-6.344294663,"55.0478050409729,-6.34429466297615"
uk.org.mysociety.cons.ukparl.2025.mul,UKPARL.2025.MUL,Mid Ulster,,mid-ulster,N05000010,MUL,Northern Ireland,Northern Ireland,county,70094,1311.396792,53.4498791,54.70315236,-6.68574089,"54.7031523626935,-6.68574088978047"
uk.org.mysociety.cons.ukparl.2025.fst,UKPARL.2025.FST,Fermanagh and South Tyrone,,fermanagh-and-south-tyrone,N05000007,FST,Northern Ireland,Northern Ireland,county,74643,2566.405455,29.08464828,54.37324989,-7.459891964,"54.3732498880309,-7.45989196437082"
uk.org.mysociety.cons.ukparl.2025.sdw,UKPARL.2025.SDW,South Down,,south-down,N05000015,SDW,Northern Ireland,Northern Ireland,county,71772,1122.075241,63.96362506,54.23029884,-6.048330469,"54.2302988364464,-6.04833046860802"
uk.org.mysociety.cons.ukparl.2025.ndw,UKPARL.2025.NDW,North Down,,north-down,N05000013,NDW,Northern Ireland,Northern Ireland,county,70412,118.8669729,592.359663,54.64018284,-5.679045259,"54.6401828395082,-5.6790452590671"
uk.org.mysociety.cons.ukparl.2025.sgf,UKPARL.2025.SGF,Strangford,,strangford,N05000016,SGF,Northern Ireland,Northern Ireland,county,70070,786.7427038,89.06342526,54.45612448,-5.66078073,"54.4561244802439,-5.66078072970901"
uk.org.mysociety.cons.ukparl.2025.bte,UKPARL.2025.BTE,Belfast East,,belfast-east,N05000001,BTE,Northern Ireland,Northern Ireland,borough,70076,55.54800518,1261.539452,54.59190796,-5.842548639,"54.5919079648526,-5.84254863933875"
uk.org.mysociety.cons.ukparl.2025.btw,UKPARL.2025.BTW,Belfast West,,belfast-west,N05000004,BTW,Northern Ireland,Northern Ireland,borough,71921,39.15737903,1836.716394,54.5804559,-6.006477446,"54.5804559045666,-6.0064774463861"
uk.org.mysociety.cons.ukparl.2025.bts,UKPARL.2025.BTS,Belfast South and Mid Down,,belfast-south-and-mid-down,N05000003,BTS,Northern Ireland,Northern Ireland,borough,71978,118.8270589,605.737453,54.52825608,-5.899228084,"54.5282560788029,-5.89922808449779"
uk.org.mysociety.cons.ukparl.2025.nar,UKPARL.2025.NAR,Newry and Armagh,,newry-and-armagh,N05000011,NAR,Northern Ireland,Northern Ireland,county,74585,921.7911507,80.91312217,54.23065963,-6.558303704,"54.230659631704,-6.55830370441638"
